,narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,duration_in_s,strict_es_overlap,loose_es_overlap
165,P01_06_31,P01,P01_06,00:01:32.419,00:01:31.75,00:01:34.15,5505,5649,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],2.4,True,True
166,P01_06_34,P01,P01_06,00:01:47.520,00:01:47.51,00:01:48.43,6450,6505,put down tong,put-down,1,tong,142,['tong'],[142],0.92,False,True
167,P01_06_37,P01,P01_06,00:01:56.289,00:01:56.17,00:01:57.26,6970,7035,put down knife,put-down,1,knife,4,['knife'],[4],1.09,False,True
168,P01_06_40,P01,P01_06,00:02:03.090,00:02:02.19,00:02:03.29,7331,7397,put down glass,put-down,1,glass,10,['glass'],[10],1.1,False,False
169,P01_06_5,P01,P01_06,00:00:15.630,00:00:14.43,00:00:16.89,865,1013,put down plate and fork,put-down,1,plate,2,"['plate', 'fork']","[2, 14]",2.46,False,True
170,P01_06_50,P01,P01_06,00:02:28.269,00:02:27.34,00:02:28.85,8840,8931,put down pan,put-down,1,pan,5,['pan'],[5],1.51,False,True
171,P01_06_53,P01,P01_06,00:02:39.480,00:02:39.70,00:02:40.44,9582,9626,put down pan,put-down,1,pan,5,['pan'],[5],0.74,False,True
172,P01_06_56,P01,P01_06,00:02:51.340,00:02:50.98,00:02:52.27,10258,10336,put down colander,put-down,1,colander,39,['colander'],[39],1.29,False,True
173,P01_06_60,P01,P01_06,00:03:13.609,00:03:13.23,00:03:14.26,11593,11655,put down saucepan,put-down,1,saucepan,5,['saucepan'],[5],1.03,False,True
174,P01_06_63,P01,P01_06,00:03:27.290,00:03:26.82,00:03:27.33,12409,12439,put down sponge,put-down,1,sponge,9,['sponge'],[9],0.51,False,True
175,P01_06_68,P01,P01_06,00:04:02.510,00:04:02.41,00:04:03.60,14544,14616,put cutting board onto rack,put,1,board:cutting,18,"['board:cutting', 'rack']","[18, 110]",1.19,False,True
176,P01_06_71,P01,P01_06,00:04:12.659,00:04:12.59,00:04:14.10,15155,15246,put glass onto rack,put-onto,1,glass,10,"['glass', 'rack']","[10, 110]",1.51,False,True
177,P01_06_73,P01,P01_06,00:04:28.479,00:04:28.76,00:04:30.01,16125,16200,put pan onto rack,put-onto,1,pan,5,"['pan', 'rack']","[5, 110]",1.25,False,True
178,P01_06_75,P01,P01_06,00:04:45.460,00:04:45.58,00:04:47.29,17134,17237,put colander onto rack,put-onto,1,colander,39,"['colander', 'rack']","[39, 110]",1.71,False,True
179,P01_06_78,P01,P01_06,00:04:57.690,00:04:56.67,00:05:00.46,17800,18027,put saucepan onto rack,put-onto,1,saucepan,5,"['saucepan', 'rack']","[5, 110]",3.79,False,True
180,P01_06_8,P01,P01_06,00:00:20.100,00:00:21.11,00:00:22.47,1266,1348,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],1.36,True,True
181,P01_06_80,P01,P01_06,00:05:09.050,00:05:08.56,00:05:11.57,18513,18694,put plate onto rack,put-onto,1,plate,2,"['plate', 'rack']","[2, 110]",3.01,False,True
182,P01_06_82,P01,P01_06,00:05:20.460,00:05:19.84,00:05:21.70,19190,19302,put cutting board onto rack,put,1,board:cutting,18,"['board:cutting', 'rack']","[18, 110]",1.86,False,False
183,P01_06_84,P01,P01_06,00:05:24.060,00:05:27.03,00:05:28.40,19621,19704,put knife onto rack,put-onto,1,knife,4,"['knife', 'rack']","[4, 110]",1.37,False,True
184,P01_06_86,P01,P01_06,00:05:34.379,00:05:33.77,00:05:35.13,20026,20107,put tong onto rack,put-onto,1,rack,110,['rack'],[110],1.36,False,True
185,P01_06_88,P01,P01_06,00:05:39.379,00:05:38.64,00:05:39.99,20318,20399,put knife onto rack,put-onto,1,knife,4,"['knife', 'rack']","[4, 110]",1.35,False,True
186,P01_06_9,P01,P01_06,00:00:22.600,00:00:22.01,00:00:23.44,1320,1406,put down glass,put-down,1,glass,10,['glass'],[10],1.43,False,True
187,P01_06_90,P01,P01_06,00:05:42.000,00:05:41.40,00:05:42.22,20484,20533,put fork,put,1,fork,14,['fork'],[14],0.82,False,True
188,P01_06_96,P01,P01_06,00:06:03.699,00:06:03.00,00:06:03.72,21780,21823,put down sponge,put-down,1,sponge,9,['sponge'],[9],0.72,False,True
189,P01_07_11,P01,P01_07,00:00:36.660,00:00:34.19,00:00:37.71,2051,2262,lay table cloth down,lay-down,1,cloth:table,17,['cloth:table'],[17],3.52,False,True
190,P01_07_13,P01,P01_07,00:00:43.400,00:00:42.56,00:00:43.54,2553,2612,put down spoon,put-down,1,spoon,1,['spoon'],[1],0.98,False,False
191,P01_07_24,P01,P01_07,00:01:07.049,00:01:05.29,00:01:06.30,3917,3978,put cup down.,put-down,1,cup,13,['cup'],[13],1.01,False,True
192,P01_07_3,P01,P01_07,00:00:10.059,00:00:08.77,00:00:10.52,526,631,throw something into bin,throw-into,13,bin,36,['bin'],[36],1.75,True,True
193,P01_07_51,P01,P01_07,00:02:16.680,00:02:15.62,00:02:16.60,8137,8196,put down cereals,put-down,1,cereal,99,['cereal'],[99],0.98,False,True
194,P01_08_12,P01,P01_08,00:00:34.590,00:00:32.40,00:00:34.23,1944,2053,put down liquid,put-down,1,liquid,150,['liquid'],[150],1.83,False,True
195,P01_08_19,P01,P01_08,00:01:03.030,00:01:00.20,00:01:02.15,3612,3729,put down cup,put-down,1,cup,13,['cup'],[13],1.95,True,True
196,P01_08_28,P01,P01_08,00:01:30.390,00:01:28.58,00:01:30.39,5314,5423,put down bottle,put-down,1,bottle,15,['bottle'],[15],1.81,False,False
197,P01_08_31,P01,P01_08,00:01:38.570,00:01:36.78,00:01:38.31,5806,5898,put down glass,put-down,1,glass,10,['glass'],[10],1.53,False,True
198,P01_08_9,P01,P01_08,00:00:29.569,00:00:28.94,00:00:29.91,1736,1794,put down cup,put-down,1,cup,13,['cup'],[13],0.97,False,False
199,P01_09_101,P01,P01_09,00:05:35.630,00:05:34.40,00:05:35.88,20064,20152,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.48,False,True
200,P01_09_104,P01,P01_09,00:05:58.460,00:05:58.52,00:05:59.51,21511,21570,put down flour,put-down,1,flour,75,['flour'],[75],0.99,False,True
201,P01_09_111,P01,P01_09,00:06:46.900,00:06:45.45,00:06:47.21,24327,24432,put down flour bag,put-down,1,bag:flour,19,['bag:flour'],[19],1.76,False,True
202,P01_09_132,P01,P01_09,00:10:14.400,00:10:11.42,00:10:14.61,36685,36876,put towel unto bowl,put-unto,1,towel,52,"['towel', 'bowl']","[52, 7]",3.19,False,True
203,P01_09_133,P01,P01_09,00:10:16.280,00:10:15.36,00:10:18.36,36921,37101,put towel unto bowl,put-unto,1,towel,52,"['towel', 'bowl']","[52, 7]",3.0,False,True
204,P01_09_134,P01,P01_09,00:10:20.040,00:10:18.95,00:10:20.20,37137,37212,put bowl aside,put,1,bowl,7,['bowl'],[7],1.25,False,True
205,P01_09_137,P01,P01_09,00:10:24.300,00:10:23.98,00:10:24.86,37438,37491,put down timer,put-down,1,timer,111,['timer'],[111],0.88,False,True
206,P01_09_15,P01,P01_09,00:00:37.840,00:00:37.40,00:00:38.65,2244,2319,put down bottle,put-down,1,bottle,15,['bottle'],[15],1.25,False,True
207,P01_09_151,P01,P01_09,00:11:31.470,00:11:30.79,00:11:31.81,41447,41508,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22],1.02,False,True
208,P01_09_155,P01,P01_09,00:11:54.470,00:11:54.25,00:11:54.96,42855,42897,put down spatula,put-down,1,spatula,20,['spatula'],[20],0.71,False,True
209,P01_09_159,P01,P01_09,00:12:21.940,00:12:21.11,00:12:21.61,44466,44496,put down sponge,put-down,1,sponge,9,['sponge'],[9],0.5,False,True
210,P01_09_166,P01,P01_09,00:12:35.310,00:12:35.15,00:12:35.77,45309,45346,put down sponge,put-down,1,sponge,9,['sponge'],[9],0.62,False,True
211,P01_09_168,P01,P01_09,00:12:41.330,00:12:40.69,00:12:41.76,45641,45705,put spatula onto rack,put-onto,1,spatula,20,"['spatula', 'rack']","[20, 110]",1.07,False,True
212,P01_09_17,P01,P01_09,00:00:43.410,00:00:43.10,00:00:44.81,2586,2688,put down potato,put-down,1,potato,30,['potato'],[30],1.71,False,False
213,P01_09_175,P01,P01_09,00:13:04.040,00:13:03.22,00:13:04.65,46993,47079,put bowl onto rack,put-onto,1,bowl,7,"['bowl', 'rack']","[7, 110]",1.43,False,True
214,P01_09_177,P01,P01_09,00:13:06.230,00:13:05.60,00:13:06.85,47136,47211,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],1.25,False,True
215,P01_09_181,P01,P01_09,00:13:12.070,00:13:13.01,00:13:14.01,47580,47640,put down cloth,put-down,1,cloth,17,['cloth'],[17],1.0,False,True
216,P01_09_184,P01,P01_09,00:13:19.440,00:13:19.61,00:13:20.48,47976,48028,put down sponge,put-down,1,sponge,9,['sponge'],[9],0.87,False,True
217,P01_09_192,P01,P01_09,00:13:43.610,00:13:43.47,00:13:44.54,49408,49472,put down potato,put-down,1,potato,30,['potato'],[30],1.07,False,True
218,P01_09_197,P01,P01_09,00:13:51.570,00:13:50.55,00:13:52.79,49833,49967,put down plate,put-down,1,plate,2,['plate'],[2],2.24,False,True
219,P01_09_2,P01,P01_09,00:00:06.250,00:00:06.71,00:00:07.70,402,462,put down bag,put-down,1,bag,19,['bag'],[19],0.99,False,False
220,P01_09_206,P01,P01_09,00:15:15.500,00:15:15.25,00:15:16.77,54915,55006,put down potato,put-down,1,potato,30,['potato'],[30],1.52,False,True
221,P01_09_21,P01,P01_09,00:00:51.309,00:00:51.40,00:00:52.14,3084,3128,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],0.74,False,True
222,P01_09_213,P01,P01_09,00:16:43.460,00:16:43.46,00:16:44.25,60207,60255,put down knife,put-down,1,knife,4,['knife'],[4],0.79,False,True
223,P01_09_217,P01,P01_09,00:16:52.950,00:16:52.65,00:16:53.48,60759,60808,throw potato skin into bin,throw-into,13,skin:potato,48,"['skin:potato', 'bin']","[48, 36]",0.83,False,False
224,P01_09_226,P01,P01_09,00:18:03.390,00:18:03.19,00:18:04.05,64991,65043,put down onion,put-down,1,onion,16,['onion'],[16],0.86,False,True
225,P01_09_230,P01,P01_09,00:18:17.400,00:18:16.45,00:18:17.12,65787,65827,put down knife,put-down,1,knife,4,['knife'],[4],0.67,False,True
226,P01_09_232,P01,P01_09,00:18:22.400,00:18:19.84,00:18:22.32,65990,66139,put down bits,put-down,1,bit:onion,16,['bit:onion'],[16],2.48,False,True
227,P01_09_235,P01,P01_09,00:18:28.200,00:18:28.18,00:18:28.69,66490,66521,put down knife,put-down,1,knife,4,['knife'],[4],0.51,False,True
228,P01_09_241,P01,P01_09,00:18:40.260,00:18:39.60,00:18:40.53,67176,67231,put down container,put-down,1,container,21,['container'],[21],0.93,False,True
229,P01_09_252,P01,P01_09,00:19:06.790,00:19:06.35,00:19:07.55,68781,68853,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56],1.2,False,False
230,P01_09_256,P01,P01_09,00:19:20.170,00:19:19.99,00:19:25.24,69599,69914,throw onion skin into bin.,throw-into,13,skin:onion,48,"['skin:onion', 'bin']","[48, 36]",5.25,False,True
231,P01_09_258,P01,P01_09,00:19:28.600,00:19:28.84,00:19:29.61,70130,70176,put down bin.,put-down,1,bin,36,['bin'],[36],0.77,False,True
232,P01_09_27,P01,P01_09,00:01:04.140,00:01:02.52,00:01:05.20,3751,3912,put down measuring cup,put-down,1,cup:measuring,13,['cup:measuring'],[13],2.68,False,True
233,P01_09_275,P01,P01_09,00:21:15.920,00:21:15.86,00:21:16.84,76551,76610,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",0.98,False,True
234,P01_09_278,P01,P01_09,00:21:22.210,00:21:21.41,00:21:22.35,76884,76941,throw onion skin into bin,throw-into,13,skin:onion,48,"['skin:onion', 'bin']","[48, 36]",0.94,False,True
235,P01_09_285,P01,P01_09,00:21:58.120,00:21:58.25,00:21:59.67,79095,79180,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56],1.42,False,True
236,P01_09_293,P01,P01_09,00:22:25.049,00:22:24.83,00:22:25.82,80689,80749,put down aubergine,put-down,1,aubergine,67,['aubergine'],[67],0.99,False,True
237,P01_09_297,P01,P01_09,00:22:32.920,00:22:31.71,00:22:32.84,81102,81170,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56],1.13,False,True
238,P01_09_301,P01,P01_09,00:22:38.179,00:22:38.86,00:22:39.93,81531,81595,put down mushroom,put-down,1,mushroom,56,['mushroom'],[56],1.07,False,True
239,P01_09_305,P01,P01_09,00:22:50.420,00:22:50.14,00:22:51.14,82208,82268,put down mushrooms,put-down,1,mushroom,56,['mushroom'],[56],1.0,False,True
240,P01_09_310,P01,P01_09,00:23:00.250,00:23:00.10,00:23:03.54,82806,83012,put down plate,put-down,1,plate,2,['plate'],[2],3.44,False,True
241,P01_09_317,P01,P01_09,00:23:52.429,00:23:51.75,00:23:56.21,85905,86172,mushrooms onto plate,mushroom-onto,1,plate,2,['plate'],[2],4.46,False,True
242,P01_09_318,P01,P01_09,00:23:55.919,00:23:56.11,00:23:56.87,86166,86212,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",0.76,False,True
243,P01_09_32,P01,P01_09,00:01:14.310,00:01:13.90,00:01:15.24,4434,4514,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.34,False,True
244,P01_09_321,P01,P01_09,00:24:03.230,00:24:03.03,00:24:04.25,86581,86655,put down pan,put-down,1,pan,5,['pan'],[5],1.22,False,True
245,P01_09_327,P01,P01_09,00:24:18.880,00:24:18.76,00:24:20.64,87525,87638,put down oil,put-down,1,oil,31,['oil'],[31],1.88,False,True
246,P01_09_330,P01,P01_09,00:24:24.660,00:24:23.78,00:24:24.28,87826,87856,put down knife,put-down,1,knife,4,['knife'],[4],0.5,False,True
247,P01_09_332,P01,P01_09,00:24:29.510,00:24:29.67,00:24:30.92,88180,88255,throw something into bin,throw-into,13,bin,36,['bin'],[36],1.25,False,True
248,P01_09_334,P01,P01_09,00:24:32.260,00:24:32.06,00:24:34.62,88323,88477,throw something into bin,throw-into,13,bin,36,['bin'],[36],2.56,False,True
249,P01_09_34,P01,P01_09,00:01:19.030,00:01:18.89,00:01:19.82,4733,4789,put down bowls,put-down,1,bowl,7,['bowl'],[7],0.93,False,True
250,P01_09_351,P01,P01_09,00:25:53.160,00:25:52.67,00:25:53.77,93160,93226,throw aubergine ends into bin,throw-into,13,bin,36,['bin'],[36],1.1,False,False
251,P01_09_362,P01,P01_09,00:26:29.380,00:26:29.25,00:26:31.25,95355,95475,put down glass,put-down,1,glass,10,['glass'],[10],2.0,False,True
252,P01_09_371,P01,P01_09,00:27:24.660,00:27:24.00,00:27:25.25,98640,98715,put down olives,put-down,1,olive,83,['olive'],[83],1.25,False,True
253,P01_09_374,P01,P01_09,00:27:34.590,00:27:33.04,00:27:45.10,99182,99906,place aubergine onto pan,place-onto,1,aubergine,67,"['aubergine', 'pan']","[67, 5]",12.06,False,True
254,P01_09_380,P01,P01_09,00:27:53.360,00:27:52.89,00:27:53.64,100373,100418,put down salt,put-down,1,salt,38,['salt'],[38],0.75,False,False
255,P01_09_388,P01,P01_09,00:28:57.320,00:28:56.31,00:28:58.09,104178,104285,put down knife,put-down,1,knife,4,['knife'],[4],1.78,False,True
256,P01_09_390,P01,P01_09,00:29:00.320,00:28:58.33,00:28:59.59,104299,104375,put down tong,put-down,1,tong,142,['tong'],[142],1.26,False,True
257,P01_09_395,P01,P01_09,00:29:10.410,00:29:09.19,00:29:11.71,104951,105102,put down tong,put-down,1,tong,142,['tong'],[142],2.52,False,True
258,P01_09_410,P01,P01_09,00:29:51.780,00:29:51.49,00:29:52.97,107489,107578,put down tongs,put-down,1,tongs,142,['tongs'],[142],1.48,False,True
259,P01_09_414,P01,P01_09,00:30:03.559,00:30:02.98,00:30:05.08,108178,108304,put down trays,put-down,1,tray,35,['tray'],[35],2.1,False,True
260,P01_09_420,P01,P01_09,00:30:30.730,00:30:30.40,00:30:31.27,109824,109876,put down baking paper,put-down,1,paper:baking,49,['paper:baking'],[49],0.87,False,True
261,P01_09_421,P01,P01_09,00:30:31.730,00:30:30.50,00:30:32.34,109830,109940,put down scissors,put-down,1,scissors,79,['scissors'],[79],1.84,False,True
262,P01_09_422,P01,P01_09,00:30:35.110,00:30:32.60,00:30:39.10,109956,110346,lay baking paper onto tray,lay-onto,1,paper:baking,49,"['paper:baking', 'tray']","[49, 35]",6.5,False,True
263,P01_09_425,P01,P01_09,00:30:54.710,00:30:52.48,00:31:00.74,111148,111644,lay baking paper onto tray,lay-onto,1,paper:baking,49,"['paper:baking', 'tray']","[49, 35]",8.26,False,True
264,P01_09_436,P01,P01_09,00:31:20.169,00:31:20.37,00:31:21.34,112822,112880,put down tong,put-down,1,tong,142,['tong'],[142],0.97,False,True
265,P01_09_44,P01,P01_09,00:01:53.110,00:01:53.28,00:01:54.62,6796,6877,put down cup,put-down,1,cup,13,['cup'],[13],1.34,False,False
266,P01_09_440,P01,P01_09,00:31:36.580,00:31:36.30,00:31:37.01,113778,113820,put down scissors,put-down,1,scissors,79,['scissors'],[79],0.71,False,True
267,P01_09_441,P01,P01_09,00:31:37.580,00:31:37.22,00:31:39.31,113833,113958,put down baking paper,put-down,1,paper:baking,49,['paper:baking'],[49],2.09,False,True
268,P01_09_444,P01,P01_09,00:31:43.169,00:31:42.96,00:31:44.17,114177,114250,put down tray,put-down,1,tray,35,['tray'],[35],1.21,False,True
269,P01_09_445,P01,P01_09,00:31:49.270,00:31:45.69,00:31:54.81,114341,114888,lay baking paper onto tray,lay-onto,1,paper:baking,49,"['paper:baking', 'tray']","[49, 35]",9.12,False,True
270,P01_09_459,P01,P01_09,00:32:38.370,00:32:38.55,00:32:39.49,117513,117569,put down tong,put-down,1,tong,142,['tong'],[142],0.94,False,True
271,P01_09_463,P01,P01_09,00:32:46.080,00:32:46.48,00:32:47.98,117988,118078,put down plate,put-down,1,plate,2,['plate'],[2],1.5,False,True
272,P01_09_466,P01,P01_09,00:32:56.750,00:32:56.97,00:32:58.06,118618,118683,put down paper,put-down,1,paper,49,['paper'],[49],1.09,False,True
273,P01_09_469,P01,P01_09,00:33:08.640,00:33:07.66,00:33:09.99,119259,119399,put aubergine onto plate,put-onto,1,aubergine,67,"['aubergine', 'plate']","[67, 2]",2.33,False,True
274,P01_09_470,P01,P01_09,00:33:12.000,00:33:09.32,00:33:10.29,119359,119417,put aubergine onto plate,put-onto,1,aubergine,67,"['aubergine', 'plate']","[67, 2]",0.97,False,True
275,P01_09_473,P01,P01_09,00:33:21.370,00:33:13.56,00:33:15.98,119613,119758,put aubergine onto plate,put-onto,1,aubergine,67,"['aubergine', 'plate']","[67, 2]",2.42,False,True
276,P01_09_474,P01,P01_09,00:33:27.870,00:33:15.06,00:33:16.01,119703,119760,put aubergine onto plate,put-onto,1,aubergine,67,"['aubergine', 'plate']","[67, 2]",0.95,False,True
277,P01_09_476,P01,P01_09,00:33:30.380,00:33:21.55,00:33:22.62,120093,120157,put aubergine onto plate,put-onto,1,aubergine,67,"['aubergine', 'plate']","[67, 2]",1.07,False,True
278,P01_09_478,P01,P01_09,00:33:37.700,00:33:27.40,00:33:28.48,120444,120508,put aubergine onto plate,put-onto,1,aubergine,67,"['aubergine', 'plate']","[67, 2]",1.08,False,True
279,P01_09_48,P01,P01_09,00:02:06.229,00:02:05.57,00:02:06.94,7534,7616,put down box,put-down,1,box,23,['box'],[23],1.37,False,True
280,P01_09_480,P01,P01_09,00:33:45.130,00:33:33.33,00:33:33.95,120799,120837,put aubergine onto plate,put-onto,1,aubergine,67,"['aubergine', 'plate']","[67, 2]",0.62,False,True
281,P01_09_482,P01,P01_09,00:33:48.970,00:33:44.26,00:33:45.26,121455,121515,put aubergine onto plate,put-onto,1,aubergine,67,"['aubergine', 'plate']","[67, 2]",1.0,False,True
282,P01_09_484,P01,P01_09,00:33:51.500,00:33:51.36,00:33:53.36,121881,122001,put down pan,put-down,1,pan,5,['pan'],[5],2.0,False,True
283,P01_09_485,P01,P01_09,00:33:55.179,00:33:54.76,00:33:56.24,122085,122174,put down tongs,put-down,1,tongs,142,['tongs'],[142],1.48,False,True
284,P01_09_487,P01,P01_09,00:34:01.190,00:34:00.24,00:34:03.16,122414,122589,put down tray,put-down,1,tray,35,['tray'],[35],2.92,False,True
285,P01_09_498,P01,P01_09,00:34:29.319,00:34:28.88,00:34:30.38,124132,124222,put down mozzarella,put-down,1,mozzarella,32,['mozzarella'],[32],1.5,False,True
286,P01_09_500,P01,P01_09,00:34:41.569,00:34:41.27,00:34:42.27,124876,124936,put down bowl,put-down,1,bowl,7,['bowl'],[7],1.0,False,True
287,P01_09_501,P01,P01_09,00:34:45.109,00:34:42.75,00:34:45.25,124965,125115,place dough onto tray,place-onto,1,dough,25,"['dough', 'tray']","[25, 35]",2.5,False,True
288,P01_09_51,P01,P01_09,00:02:12.620,00:02:11.65,00:02:12.96,7899,7977,put down flour,put-down,1,flour,75,['flour'],[75],1.31,False,True
289,P01_09_521,P01,P01_09,00:36:35.509,00:36:35.69,00:36:37.29,131741,131837,put down flour bag,put-down,1,bag:flour,19,['bag:flour'],[19],1.6,False,True
290,P01_09_530,P01,P01_09,00:37:36.789,00:37:34.14,00:37:42.68,135248,135760,place potato onto dough,place-onto,1,potato,30,"['potato', 'dough']","[30, 25]",8.54,False,True
291,P01_09_533,P01,P01_09,00:37:46.369,00:37:37.20,00:37:37.95,135432,135477,place potato onto dough,place-onto,1,potato,30,"['potato', 'dough']","[30, 25]",0.75,False,True
292,P01_09_535,P01,P01_09,00:37:52.289,00:37:41.27,00:37:52.97,135676,136378,place potato onto dough,place-onto,1,potato,30,"['potato', 'dough']","[30, 25]",11.7,False,True
293,P01_09_54,P01,P01_09,00:02:34.379,00:02:33.96,00:02:35.59,9237,9335,put down flour bag,put-down,1,bag:flour,19,['bag:flour'],[19],1.63,False,True
294,P01_09_542,P01,P01_09,00:38:19.279,00:38:19.18,00:38:20.17,137950,138010,put onion onto dough,put-onto,1,onion,16,"['onion', 'dough']","[16, 25]",0.99,False,False
295,P01_09_544,P01,P01_09,00:38:22.109,00:38:21.84,00:38:22.48,138110,138148,put onion onto dough,put-onto,1,onion,16,"['onion', 'dough']","[16, 25]",0.64,False,True
296,P01_09_546,P01,P01_09,00:38:24.119,00:38:23.65,00:38:24.72,138219,138283,put onion onto dough,put-onto,1,onion,16,"['onion', 'dough']","[16, 25]",1.07,False,True
297,P01_09_556,P01,P01_09,00:39:16.920,00:39:13.13,00:39:18.44,141187,141506,put down knife,put-down,1,knife,4,['knife'],[4],5.31,False,True
298,P01_09_559,P01,P01_09,00:39:32.619,00:39:32.61,00:39:33.17,142356,142390,put down mozzarella,put-down,1,mozzarella,32,['mozzarella'],[32],0.56,False,True
299,P01_09_568,P01,P01_09,00:39:57.460,00:39:56.19,00:39:59.94,143771,143996,put down oil,put-down,1,oil,31,['oil'],[31],3.75,False,True
